ID,MATRICULA,COD_CURSO,CURSO,PERIODO,CODIGO,DISCIPLINA,CREDITOS,DEPARTAMENTO,MEDIA,SITUACAO,PERIODO_INGRESSO,PERIODO_RELATIVO,COD_EVASAO
6864,422841653,14123100,ENGENHARIA ELETRICA,2009.2,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,1.4,Reprovado,2009.2,1,0
6865,422841653,14123100,ENGENHARIA ELETRICA,2009.2,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,9.5,Aprovado,2009.2,1,0
6866,422841653,14123100,ENGENHARIA ELETRICA,2011.2,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.7,Aprovado,2009.2,5,0
6867,422841653,14123100,ENGENHARIA ELETRICA,2009.2,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,5.6,Aprovado,2009.2,1,0
6868,422841653,14123100,ENGENHARIA ELETRICA,2011.2,1108098,MECANICA GERAL I,4,UNID. ACAD. DE FISICA,1.2,Reprovado,2009.2,5,0
6869,422841653,14123100,ENGENHARIA ELETRICA,2011.2,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,2.6,Reprovado,2009.2,5,0
6870,422841653,14123100,ENGENHARIA ELETRICA,2011.2,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,3.8,Reprovado,2009.2,5,0
6871,185377880,14123100,ENGENHARIA ELETRICA,2009.2,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,7,Aprovado,2009.2,1,0
6872,185377880,14123100,ENGENHARIA ELETRICA,2009.2,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,0.7,Reprovado,2009.2,1,0
6873,185377880,14123100,ENGENHARIA ELETRICA,2009.2,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,1.2,Reprovado,2009.2,1,0
6874,185377880,14123100,ENGENHARIA ELETRICA,2009.2,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,9.3,Aprovado,2009.2,1,0
6875,185377880,14123100,ENGENHARIA ELETRICA,2009.2,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,0,Reprovado por Falta,2009.2,1,0
6876,710450336,14123100,ENGENHARIA ELETRICA,2011.2,1404160,ANALISE DE SINAIS E SISTEMAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,3.5,Reprovado,2009.2,5,0
6877,710450336,14123100,ENGENHARIA ELETRICA,2011.2,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,6,Aprovado,2009.2,5,0
6878,710450336,14123100,ENGENHARIA ELETRICA,2011.2,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,5.3,Aprovado,2009.2,5,0
6879,710450336,14123100,ENGENHARIA ELETRICA,2011.2,1303021,ECONOMIA,4,UNID. ACAD. DE ECONOMIA E FINANCAS,7.2,Aprovado,2009.2,5,0
6880,710450336,14123100,ENGENHARIA ELETRICA,2009.2,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,6.4,Aprovado,2009.2,1,0
6881,710450336,14123100,ENGENHARIA ELETRICA,2009.2,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,8.2,Aprovado,2009.2,1,0
6882,710450336,14123100,ENGENHARIA ELETRICA,2011.2,1301014,ADMINISTRACAO,4,UNID. ACAD. DE ADMINISTRACAO E CONTABILIDADE,8.7,Aprovado,2009.2,5,0
6883,710450336,14123100,ENGENHARIA ELETRICA,2009.2,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,7.3,Aprovado,2009.2,1,0
6884,710450336,14123100,ENGENHARIA ELETRICA,2009.2,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,9,Aprovado,2009.2,1,0
6885,710450336,14123100,ENGENHARIA ELETRICA,2009.2,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,6.2,Aprovado,2009.2,1,0
6886,710450336,14123100,ENGENHARIA ELETRICA,2009.2,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,8.3,Aprovado,2009.2,1,0
6887,710450336,14123100,ENGENHARIA ELETRICA,2011.2,1404143,ONDAS E LINHAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5.6,Aprovado,2009.2,5,0
6888,710450336,14123100,ENGENHARIA ELETRICA,2009.2,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,9,Aprovado,2009.2,1,0
6889,710450336,14123100,ENGENHARIA ELETRICA,2011.2,1108029,MECANICA GERAL II,4,UNID. ACAD. DE FISICA,5.1,Aprovado,2009.2,5,0
6890,235522791,14123100,ENGENHARIA ELETRICA,2011.2,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,6.3,Aprovado,2009.2,5,0
6891,235522791,14123100,ENGENHARIA ELETRICA,2009.2,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,5.1,Aprovado,2009.2,1,0
6892,235522791,14123100,ENGENHARIA ELETRICA,2011.2,1114107,PROBABILIDADE E ESTATISTICA,4,UNID. ACAD. DE ESTATISTICA,1.3,Reprovado,2009.2,5,0
6893,235522791,14123100,ENGENHARIA ELETRICA,2009.2,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,5.5,Aprovado,2009.2,1,0
6894,235522791,14123100,ENGENHARIA ELETRICA,2011.2,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,5.8,Aprovado,2009.2,5,0
6895,235522791,14123100,ENGENHARIA ELETRICA,2011.2,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,3.3,Reprovado,2009.2,5,0
6896,235522791,14123100,ENGENHARIA ELETRICA,2009.2,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,3.4,Reprovado,2009.2,1,0
6897,235522791,14123100,ENGENHARIA ELETRICA,2011.2,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,9.2,Aprovado,2009.2,5,0
6898,235522791,14123100,ENGENHARIA ELETRICA,2009.2,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,7.5,Aprovado,2009.2,1,0
6899,235522791,14123100,ENGENHARIA ELETRICA,2011.2,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,9.2,Aprovado,2009.2,5,0
6900,235522791,14123100,ENGENHARIA ELETRICA,2009.2,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,3.7,Reprovado,2009.2,1,0
6901,235522791,14123100,ENGENHARIA ELETRICA,2011.2,1108098,MECANICA GERAL I,4,UNID. ACAD. DE FISICA,8,Aprovado,2009.2,5,0
6902,235522791,14123100,ENGENHARIA ELETRICA,2011.2,1109108,VARIAVEIS COMPLEXAS,4,UNID. ACAD. DE MATEMATICA,2.3,Reprovado,2009.2,5,0
6903,998059019,14123100,ENGENHARIA ELETRICA,2009.2,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,3.3,Reprovado,2009.2,1,0
6904,998059019,14123100,ENGENHARIA ELETRICA,2011.2,1109108,VARIAVEIS COMPLEXAS,4,UNID. ACAD. DE MATEMATICA,0,Reprovado por Falta,2009.2,5,0
6905,998059019,14123100,ENGENHARIA ELETRICA,2011.2,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Reprovado por Falta,2009.2,5,0
6906,998059019,14123100,ENGENHARIA ELETRICA,2009.2,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,8.7,Aprovado,2009.2,1,0
6907,998059019,14123100,ENGENHARIA ELETRICA,2011.2,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,1,Reprovado,2009.2,5,0
6908,998059019,14123100,ENGENHARIA ELETRICA,2011.2,1106058,INTRODUCAO A CIENCIA DOS MATERIAIS,4,UNID. ACAD. DE ENGENHARIA DE MATERIAIS,5.9,Aprovado,2009.2,5,0
6909,998059019,14123100,ENGENHARIA ELETRICA,2009.2,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,9.3,Aprovado,2009.2,1,0
6910,998059019,14123100,ENGENHARIA ELETRICA,2009.2,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,7.7,Aprovado,2009.2,1,0
6911,998059019,14123100,ENGENHARIA ELETRICA,2011.2,1114107,PROBABILIDADE E ESTATISTICA,4,UNID. ACAD. DE ESTATISTICA,4.5,Reprovado,2009.2,5,0
6912,998059019,14123100,ENGENHARIA ELETRICA,2009.2,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,10,Aprovado,2009.2,1,0
6913,998059019,14123100,ENGENHARIA ELETRICA,2009.2,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,7.7,Aprovado,2009.2,1,0
6914,998059019,14123100,ENGENHARIA ELETRICA,2011.2,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.1,Aprovado,2009.2,5,0
6915,998059019,14123100,ENGENHARIA ELETRICA,2009.2,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,9.1,Aprovado,2009.2,1,0
6916,998059019,14123100,ENGENHARIA ELETRICA,2011.2,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,7.7,Aprovado,2009.2,5,0
6917,523131474,14123100,ENGENHARIA ELETRICA,2011.2,1106058,INTRODUCAO A CIENCIA DOS MATERIAIS,4,UNID. ACAD. DE ENGENHARIA DE MATERIAIS,8.1,Aprovado,2009.2,5,0
6918,523131474,14123100,ENGENHARIA ELETRICA,2009.2,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,7.5,Aprovado,2009.2,1,0
6919,523131474,14123100,ENGENHARIA ELETRICA,2009.2,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,6.6,Aprovado,2009.2,1,0
6920,523131474,14123100,ENGENHARIA ELETRICA,2009.2,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,7.9,Aprovado,2009.2,1,0
6921,523131474,14123100,ENGENHARIA ELETRICA,2011.2,1404143,ONDAS E LINHAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7.3,Aprovado,2009.2,5,0
6922,523131474,14123100,ENGENHARIA ELETRICA,2011.2,1404160,ANALISE DE SINAIS E SISTEMAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7,Aprovado,2009.2,5,0
6923,523131474,14123100,ENGENHARIA ELETRICA,2011.2,1404163,CIRCUITOS LOGICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5.1,Aprovado,2009.2,5,0
6924,523131474,14123100,ENGENHARIA ELETRICA,2009.2,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,9.5,Aprovado,2009.2,1,0
6925,523131474,14123100,ENGENHARIA ELETRICA,2009.2,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,8,Aprovado,2009.2,1,0
6926,523131474,14123100,ENGENHARIA ELETRICA,2009.2,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,9.5,Aprovado,2009.2,1,0
6927,523131474,14123100,ENGENHARIA ELETRICA,2011.2,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7,Aprovado,2009.2,5,0
6928,523131474,14123100,ENGENHARIA ELETRICA,2011.2,1404164,LAB. CIRCUITOS LOGICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.8,Aprovado,2009.2,5,0
6929,523131474,14123100,ENGENHARIA ELETRICA,2009.2,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,8.3,Aprovado,2009.2,1,0
6930,285667702,14123100,ENGENHARIA ELETRICA,2011.2,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.9,Aprovado,2009.2,5,0
6931,285667702,14123100,ENGENHARIA ELETRICA,2011.2,1109108,VARIAVEIS COMPLEXAS,4,UNID. ACAD. DE MATEMATICA,1.5,Reprovado,2009.2,5,0
6932,285667702,14123100,ENGENHARIA ELETRICA,2011.2,1106058,INTRODUCAO A CIENCIA DOS MATERIAIS,4,UNID. ACAD. DE ENGENHARIA DE MATERIAIS,8,Aprovado,2009.2,5,0
6933,285667702,14123100,ENGENHARIA ELETRICA,2011.2,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,7.3,Aprovado,2009.2,5,0
6934,285667702,14123100,ENGENHARIA ELETRICA,2009.2,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,6,Aprovado,2009.2,1,0
6935,285667702,14123100,ENGENHARIA ELETRICA,2011.2,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5.2,Aprovado,2009.2,5,0
6936,285667702,14123100,ENGENHARIA ELETRICA,2009.2,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,5,Aprovado,2009.2,1,0
6937,285667702,14123100,ENGENHARIA ELETRICA,2009.2,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,6.5,Aprovado,2009.2,1,0
6938,285667702,14123100,ENGENHARIA ELETRICA,2009.2,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,4.4,Reprovado,2009.2,1,0
6939,285667702,14123100,ENGENHARIA ELETRICA,2011.2,1404143,ONDAS E LINHAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7.9,Aprovado,2009.2,5,0
6940,285667702,14123100,ENGENHARIA ELETRICA,2009.2,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,8.7,Aprovado,2009.2,1,0
6941,285667702,14123100,ENGENHARIA ELETRICA,2009.2,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,9,Aprovado,2009.2,1,0
6942,285667702,14123100,ENGENHARIA ELETRICA,2009.2,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,8.3,Aprovado,2009.2,1,0
6943,285667702,14123100,ENGENHARIA ELETRICA,2011.2,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,7.5,Aprovado,2009.2,5,0
6944,810740157,14123100,ENGENHARIA ELETRICA,2011.2,1404138,CIRCUITOS ELETRICOS II,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8.7,Aprovado,2009.2,5,0
6945,810740157,14123100,ENGENHARIA ELETRICA,2011.2,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,7.1,Aprovado,2009.2,5,0
6946,810740157,14123100,ENGENHARIA ELETRICA,2009.2,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,9,Aprovado,2009.2,1,0
6947,810740157,14123100,ENGENHARIA ELETRICA,2009.2,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,8.1,Aprovado,2009.2,1,0
6948,810740157,14123100,ENGENHARIA ELETRICA,2009.2,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,6.2,Aprovado,2009.2,1,0
6949,810740157,14123100,ENGENHARIA ELETRICA,2011.2,1404160,ANALISE DE SINAIS E SISTEMAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7.1,Aprovado,2009.2,5,0
6950,810740157,14123100,ENGENHARIA ELETRICA,2009.2,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,5,Aprovado,2009.2,1,0
6951,810740157,14123100,ENGENHARIA ELETRICA,2011.2,1404164,LAB. CIRCUITOS LOGICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.3,Aprovado,2009.2,5,0
6952,810740157,14123100,ENGENHARIA ELETRICA,2009.2,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,7.7,Aprovado,2009.2,1,0
6953,810740157,14123100,ENGENHARIA ELETRICA,2011.2,1404144,DISPOSITIVOS ELETRONICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8.3,Aprovado,2009.2,5,0
6954,810740157,14123100,ENGENHARIA ELETRICA,2011.2,1404140,LAB. CIRCUITOS ELETRICOS II,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.5,Aprovado,2009.2,5,0
6955,810740157,14123100,ENGENHARIA ELETRICA,2011.2,1404147,LAB. DISPOSITIVOS ELETRONICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.3,Aprovado,2009.2,5,0
6956,810740157,14123100,ENGENHARIA ELETRICA,2009.2,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,3.2,Reprovado,2009.2,1,0
6957,810740157,14123100,ENGENHARIA ELETRICA,2011.2,1404163,CIRCUITOS LOGICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5.2,Aprovado,2009.2,5,0
6958,810740157,14123100,ENGENHARIA ELETRICA,2009.2,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,10,Aprovado,2009.2,1,0
6959,573276385,14123100,ENGENHARIA ELETRICA,2009.2,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,8.3,Aprovado,2009.2,1,0
6960,573276385,14123100,ENGENHARIA ELETRICA,2011.2,1108029,MECANICA GERAL II,4,UNID. ACAD. DE FISICA,5.9,Aprovado,2009.2,5,0
6961,573276385,14123100,ENGENHARIA ELETRICA,2009.2,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,7.2,Aprovado,2009.2,1,0
6962,573276385,14123100,ENGENHARIA ELETRICA,2009.2,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,8.6,Aprovado,2009.2,1,0
6963,573276385,14123100,ENGENHARIA ELETRICA,2011.2,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,1.7,Reprovado,2009.2,5,0
6964,573276385,14123100,ENGENHARIA ELETRICA,2011.2,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,2.8,Reprovado,2009.2,5,0
6965,573276385,14123100,ENGENHARIA ELETRICA,2009.2,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,6.1,Aprovado,2009.2,1,0
6966,573276385,14123100,ENGENHARIA ELETRICA,2011.2,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,4.5,Reprovado,2009.2,5,0
6967,573276385,14123100,ENGENHARIA ELETRICA,2011.2,1114107,PROBABILIDADE E ESTATISTICA,4,UNID. ACAD. DE ESTATISTICA,5.1,Aprovado,2009.2,5,0
6968,573276385,14123100,ENGENHARIA ELETRICA,2009.2,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,7.8,Aprovado,2009.2,1,0
6969,573276385,14123100,ENGENHARIA ELETRICA,2009.2,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,7,Aprovado,2009.2,1,0
6970,573276385,14123100,ENGENHARIA ELETRICA,2011.2,1109108,VARIAVEIS COMPLEXAS,4,UNID. ACAD. DE MATEMATICA,3.6,Reprovado,2009.2,5,0
6971,573276385,14123100,ENGENHARIA ELETRICA,2009.2,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,10,Aprovado,2009.2,1,0
6972,335812613,14123100,ENGENHARIA ELETRICA,2011.2,1114107,PROBABILIDADE E ESTATISTICA,4,UNID. ACAD. DE ESTATISTICA,5.4,Aprovado,2009.2,5,0
6973,335812613,14123100,ENGENHARIA ELETRICA,2009.2,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,10,Aprovado,2009.2,1,0
6974,335812613,14123100,ENGENHARIA ELETRICA,2011.2,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,5.2,Aprovado,2009.2,5,0
6975,335812613,14123100,ENGENHARIA ELETRICA,2009.2,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,8.7,Aprovado,2009.2,1,0
6976,335812613,14123100,ENGENHARIA ELETRICA,2009.2,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,6.7,Aprovado,2009.2,1,0
6977,335812613,14123100,ENGENHARIA ELETRICA,2009.2,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,6.1,Aprovado,2009.2,1,0
6978,335812613,14123100,ENGENHARIA ELETRICA,2011.2,1305036,INSTITUICOES DO DIREITO,3,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,7.8,Aprovado,2009.2,5,0
6979,335812613,14123100,ENGENHARIA ELETRICA,2009.2,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,7.8,Aprovado,2009.2,1,0
6980,335812613,14123100,ENGENHARIA ELETRICA,2011.2,1109108,VARIAVEIS COMPLEXAS,4,UNID. ACAD. DE MATEMATICA,5.5,Aprovado,2009.2,5,0
6981,335812613,14123100,ENGENHARIA ELETRICA,2011.2,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7,Aprovado,2009.2,5,0
6982,335812613,14123100,ENGENHARIA ELETRICA,2009.2,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,5.2,Aprovado,2009.2,1,0
6983,335812613,14123100,ENGENHARIA ELETRICA,2011.2,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,4.6,Reprovado,2009.2,5,0
6984,335812613,14123100,ENGENHARIA ELETRICA,2009.2,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,7.9,Aprovado,2009.2,1,0
6985,335812613,14123100,ENGENHARIA ELETRICA,2011.2,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.8,Aprovado,2009.2,5,0
6986,335812613,14123100,ENGENHARIA ELETRICA,2011.2,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,5,Aprovado,2009.2,5,0
6987,98348841,14123100,ENGENHARIA ELETRICA,2011.2,1404147,LAB. DISPOSITIVOS ELETRONICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.2,Aprovado,2009.2,5,0
6988,98348841,14123100,ENGENHARIA ELETRICA,2009.2,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,8.8,Aprovado,2009.2,1,0
6989,98348841,14123100,ENGENHARIA ELETRICA,2011.2,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,7.7,Aprovado,2009.2,5,0
6990,98348841,14123100,ENGENHARIA ELETRICA,2009.2,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,10,Aprovado,2009.2,1,0
6991,98348841,14123100,ENGENHARIA ELETRICA,2011.2,1404140,LAB. CIRCUITOS ELETRICOS II,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.2,Aprovado,2009.2,5,0
6992,98348841,14123100,ENGENHARIA ELETRICA,2011.2,1404144,DISPOSITIVOS ELETRONICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7.2,Aprovado,2009.2,5,0
6993,98348841,14123100,ENGENHARIA ELETRICA,2009.2,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,5,Aprovado,2009.2,1,0
6994,98348841,14123100,ENGENHARIA ELETRICA,2011.2,1404160,ANALISE DE SINAIS E SISTEMAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8.3,Aprovado,2009.2,5,0
6995,98348841,14123100,ENGENHARIA ELETRICA,2011.2,1404138,CIRCUITOS ELETRICOS II,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8.8,Aprovado,2009.2,5,0
6996,98348841,14123100,ENGENHARIA ELETRICA,2009.2,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,9.8,Aprovado,2009.2,1,0
6997,98348841,14123100,ENGENHARIA ELETRICA,2011.2,1106058,INTRODUCAO A CIENCIA DOS MATERIAIS,4,UNID. ACAD. DE ENGENHARIA DE MATERIAIS,9,Aprovado,2009.2,5,0
6998,98348841,14123100,ENGENHARIA ELETRICA,2011.2,1404143,ONDAS E LINHAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7.8,Aprovado,2009.2,5,0
6999,98348841,14123100,ENGENHARIA ELETRICA,2009.2,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,6.4,Aprovado,2009.2,1,0
7000,911029979,14123100,ENGENHARIA ELETRICA,2009.2,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,2,Reprovado,2009.2,1,0
7001,911029979,14123100,ENGENHARIA ELETRICA,2009.2,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,2.4,Reprovado,2009.2,1,0
7002,911029979,14123100,ENGENHARIA ELETRICA,2009.2,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,8.2,Aprovado,2009.2,1,0
7003,911029979,14123100,ENGENHARIA ELETRICA,2009.2,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,1.2,Reprovado,2009.2,1,0
7004,911029979,14123100,ENGENHARIA ELETRICA,2009.2,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,8.5,Aprovado,2009.2,1,0
7005,911029979,14123100,ENGENHARIA ELETRICA,2011.2,1107212,QUIMICA,5,UNID. ACAD. DE ENGENHARIA QUIMICA,7.4,Aprovado,2009.2,5,0
